Category,Item,Price Per Unit,Quantity,Total Spent,Payment Method,Location,Transaction Date,Discount Applied,Year,Month,Day,Weekday
1,89,33.5,7,234.5,1,0,2022-05-31,0,2022,5,31,1
0,32,24.5,4,98.0,2,0,2022-05-31,1,2022,5,31,1
7,111,36.5,2,73.0,2,1,2022-05-31,1,2022,5,31,1
3,195,17.0,10,170.0,1,1,2022-05-31,0,2022,5,31,1
6,150,8.0,1,8.0,0,0,2022-06-01,1,2022,6,1,2
1,97,35.0,8,280.0,0,0,2022-06-01,1,2022,6,1,2
0,136,6.5,10,65.0,1,0,2022-06-01,0,2022,6,1,2
2,2,18.5,4,74.0,2,1,2022-06-01,0,2022,6,1,2
1,105,36.5,2,73.0,2,1,2022-06-01,1,2022,6,1,2
2,82,5.0,5,25.0,1,0,2022-06-01,1,2022,6,1,2
0,16,21.5,8,172.0,0,0,2022-06-01,0,2022,6,1,2
3,171,12.5,3,37.5,0,1,2022-06-01,1,2022,6,1,2
6,150,8.0,6,48.0,0,0,2022-06-01,0,2022,6,1,2
7,15,20.0,10,200.0,0,1,2022-06-02,0,2022,6,2,3
0,136,6.5,3,19.5,0,0,2022-06-02,0,2022,6,2,3
1,49,27.5,5,137.5,0,1,2022-06-02,1,2022,6,2,3
0,32,24.5,5,122.5,1,1,2022-06-02,1,2022,6,2,3
4,60,29.0,3,87.0,2,0,2022-06-02,0,2022,6,2,3
7,23,21.5,7,150.5,0,0,2022-06-02,1,2022,6,2,3
7,47,26.0,7,182.0,1,0,2022-06-02,1,2022,6,2,3
6,78,32.0,7,224.0,0,0,2022-06-02,0,2022,6,2,3
2,26,23.0,8,184.0,0,1,2022-06-02,0,2022,6,2,3
3,91,33.5,6,201.0,1,0,2022-06-02,1,2022,6,2,3
0,8,20.0,5,100.0,2,1,2022-06-03,0,2022,6,3,4
6,54,27.5,5,137.5,0,1,2022-06-03,0,2022,6,3,4
1,161,11.0,8,88.0,2,0,2022-06-03,0,2022,6,3,4
7,95,33.5,10,335.0,0,0,2022-06-03,0,2022,6,3,4
0,144,8.0,1,8.0,1,0,2022-06-03,0,2022,6,3,4
1,9,20.0,6,120.0,2,1,2022-06-03,0,2022,6,3,4
2,18,21.5,1,21.5,0,0,2022-06-03,0,2022,6,3,4
4,124,39.5,6,237.0,0,0,2022-06-03,0,2022,6,3,4
4,196,17.0,10,170.0,1,1,2022-06-03,1,2022,6,3,4
0,136,6.5,8,52.0,2,1,2022-06-04,1,2022,6,4,5
6,38,24.5,9,220.5,1,0,2022-06-04,1,2022,6,4,5
6,142,6.5,4,26.0,2,0,2022-06-04,0,2022,6,4,5
4,172,12.5,6,75.0,0,0,2022-06-04,0,2022,6,4,5
7,87,5.0,5,25.0,2,0,2022-06-04,1,2022,6,4,5
6,14,20.0,4,80.0,2,0,2022-06-04,0,2022,6,4,5
3,91,33.5,3,100.5,2,1,2022-06-04,1,2022,6,4,5
3,19,21.5,10,215.0,1,0,2022-06-04,1,2022,6,4,5
3,195,17.0,10,170.0,2,1,2022-06-05,1,2022,6,5,6
3,75,32.0,2,64.0,0,1,2022-06-05,1,2022,6,5,6
5,133,41.0,9,369.0,2,1,2022-06-05,1,2022,6,5,6
5,165,11.0,5,55.0,1,1,2022-06-05,1,2022,6,5,6
5,93,33.5,1,33.5,2,0,2022-06-05,1,2022,6,5,6
2,106,36.5,3,109.5,1,1,2022-06-05,1,2022,6,5,6
2,98,35.0,3,105.0,1,1,2022-06-05,0,2022,6,5,6
2,90,33.5,6,201.0,2,1,2022-06-05,0,2022,6,5,6
5,101,35.0,10,350.0,0,1,2022-06-05,0,2022,6,5,6
3,179,14.0,4,56.0,2,1,2022-06-05,0,2022,6,5,6
4,140,6.5,4,26.0,0,1,2022-06-05,1,2022,6,5,6
2,200,38.0,2,76.0,2,1,2022-06-05,1,2022,6,5,6
3,179,14.0,7,98.0,2,0,2022-06-05,0,2022,6,5,6
4,28,23.0,3,69.0,1,0,2022-06-06,0,2022,6,6,0
0,16,21.5,5,107.5,0,1,2022-06-06,0,2022,6,6,0
0,184,15.5,4,62.0,2,1,2022-06-06,1,2022,6,6,0
5,77,32.0,8,256.0,0,1,2022-06-06,1,2022,6,6,0
1,145,8.0,6,48.0,0,0,2022-06-06,0,2022,6,6,0
2,42,26.0,5,130.0,2,1,2022-06-06,0,2022,6,6,0
2,74,32.0,9,288.0,0,1,2022-06-06,0,2022,6,6,0
7,7,18.5,10,185.0,2,0,2022-06-06,1,2022,6,6,0
0,64,30.5,10,305.0,0,1,2022-06-06,0,2022,6,6,0
7,23,21.5,3,64.5,1,1,2022-06-06,0,2022,6,6,0
7,7,18.5,2,37.0,2,0,2022-06-06,1,2022,6,6,0
3,75,32.0,10,320.0,0,1,2022-06-06,0,2022,6,6,0
2,90,33.5,6,201.0,1,0,2022-06-07,1,2022,6,7,1
0,72,32.0,5,160.0,2,1,2022-06-07,0,2022,6,7,1
6,62,29.0,5,145.0,2,0,2022-06-07,0,2022,6,7,1
1,129,41.0,10,410.0,0,0,2022-06-07,0,2022,6,7,1
3,99,35.0,6,210.0,2,0,2022-06-07,1,2022,6,7,1
5,13,20.0,3,60.0,1,1,2022-06-07,0,2022,6,7,1
5,141,6.5,10,65.0,0,0,2022-06-07,1,2022,6,7,1
6,174,12.5,10,125.0,2,0,2022-06-08,0,2022,6,8,2
6,190,15.5,5,77.5,0,0,2022-06-08,0,2022,6,8,2
0,184,15.5,1,15.5,0,0,2022-06-08,0,2022,6,8,2
3,3,18.5,8,148.0,0,0,2022-06-08,0,2022,6,8,2
6,174,12.5,8,100.0,2,1,2022-06-08,0,2022,6,8,2
7,31,23.0,4,92.0,2,0,2022-06-08,1,2022,6,8,2
6,126,39.5,2,79.0,1,0,2022-06-08,1,2022,6,8,2
1,121,39.5,9,355.5,0,1,2022-06-08,0,2022,6,8,2
2,90,33.5,7,234.5,2,0,2022-06-08,1,2022,6,8,2
2,34,24.5,5,122.5,1,1,2022-06-08,1,2022,6,8,2
4,92,33.5,9,301.5,0,0,2022-06-08,0,2022,6,8,2
2,178,14.0,2,28.0,0,0,2022-06-08,0,2022,6,8,2
7,119,38.0,10,380.0,0,1,2022-06-09,0,2022,6,9,3
7,119,38.0,1,38.0,2,1,2022-06-09,0,2022,6,9,3
3,59,29.0,5,145.0,1,0,2022-06-09,1,2022,6,9,3
6,118,38.0,1,38.0,1,1,2022-06-10,0,2022,6,10,4
3,107,36.5,7,255.5,0,1,2022-06-10,1,2022,6,10,4
4,172,12.5,5,62.5,2,0,2022-06-10,1,2022,6,10,4
6,62,29.0,5,145.0,1,0,2022-06-10,0,2022,6,10,4
7,55,27.5,9,247.5,2,1,2022-06-10,0,2022,6,10,4
3,75,32.0,10,320.0,2,1,2022-06-10,0,2022,6,10,4
6,94,33.5,1,33.5,1,0,2022-06-10,1,2022,6,10,4
1,145,8.0,1,8.0,1,0,2022-06-10,0,2022,6,10,4
3,200,27.5,6,165.0,2,0,2022-06-10,0,2022,6,10,4
1,41,26.0,6,156.0,1,1,2022-06-10,1,2022,6,10,4
1,105,36.5,4,146.0,0,1,2022-06-10,1,2022,6,10,4
2,162,11.0,7,77.0,1,0,2022-06-10,0,2022,6,10,4
2,130,41.0,10,410.0,1,0,2022-06-10,0,2022,6,10,4
4,164,11.0,6,66.0,1,0,2022-06-10,0,2022,6,10,4
0,56,29.0,2,58.0,1,1,2022-06-11,0,2022,6,11,5
4,156,9.5,8,76.0,2,0,2022-06-11,0,2022,6,11,5
3,11,20.0,5,100.0,1,1,2022-06-11,0,2022,6,11,5
4,200,24.5,10,245.0,1,0,2022-06-11,1,2022,6,11,5
4,84,5.0,10,50.0,0,1,2022-06-11,1,2022,6,11,5
2,162,11.0,9,99.0,1,1,2022-06-11,0,2022,6,11,5
7,135,41.0,10,410.0,1,1,2022-06-11,0,2022,6,11,5
5,189,15.5,10,155.0,0,0,2022-06-11,0,2022,6,11,5
4,164,11.0,8,88.0,1,1,2022-06-11,0,2022,6,11,5
7,119,38.0,9,342.0,0,0,2022-06-11,0,2022,6,11,5
5,13,20.0,1,20.0,1,1,2022-06-11,0,2022,6,11,5
6,46,26.0,1,26.0,0,1,2022-06-11,1,2022,6,11,5
2,58,29.0,10,290.0,2,1,2022-06-12,0,2022,6,12,6
7,175,12.5,6,75.0,0,1,2022-06-12,0,2022,6,12,6
2,10,20.0,1,20.0,1,1,2022-06-12,0,2022,6,12,6
5,165,11.0,10,110.0,1,1,2022-06-12,0,2022,6,12,6
5,165,11.0,6,66.0,1,1,2022-06-12,0,2022,6,12,6
4,156,9.5,9,85.5,0,0,2022-06-12,1,2022,6,12,6
2,42,26.0,3,78.0,2,1,2022-06-12,0,2022,6,12,6
4,20,21.5,9,193.5,1,0,2022-06-12,1,2022,6,12,6
3,99,35.0,9,315.0,0,1,2022-06-12,0,2022,6,12,6
5,200,38.0,2,76.0,1,1,2022-06-12,1,2022,6,12,6
3,43,26.0,9,234.0,2,1,2022-06-12,0,2022,6,12,6
4,132,41.0,4,164.0,1,0,2022-06-12,0,2022,6,12,6
1,193,17.0,10,170.0,1,1,2022-06-12,0,2022,6,12,6
4,156,9.5,7,66.5,2,1,2022-06-12,1,2022,6,12,6
2,138,6.5,5,32.5,0,1,2022-06-13,0,2022,6,13,0
0,48,27.5,8,220.0,0,0,2022-06-13,0,2022,6,13,0
0,0,18.5,4,74.0,0,0,2022-06-13,0,2022,6,13,0
0,88,33.5,8,268.0,2,0,2022-06-13,0,2022,6,13,0
5,200,11.0,4,44.0,1,0,2022-06-13,0,2022,6,13,0
0,48,27.5,2,55.0,2,1,2022-06-13,0,2022,6,13,0
2,2,18.5,6,111.0,2,0,2022-06-13,0,2022,6,13,0
1,73,32.0,5,160.0,1,1,2022-06-13,0,2022,6,13,0
3,107,36.5,10,365.0,0,1,2022-06-13,1,2022,6,13,0
1,65,30.5,9,274.5,1,0,2022-06-13,0,2022,6,13,0
7,87,5.0,8,40.0,1,0,2022-06-13,0,2022,6,13,0
5,101,35.0,8,280.0,0,1,2022-06-13,1,2022,6,13,0
2,146,8.0,9,72.0,2,0,2022-06-13,0,2022,6,13,0
3,51,27.5,6,165.0,2,0,2022-06-13,0,2022,6,13,0
1,49,27.5,7,192.5,1,0,2022-06-13,1,2022,6,13,0
5,13,20.0,3,60.0,1,0,2022-06-13,1,2022,6,13,0
6,78,32.0,1,32.0,0,0,2022-06-13,1,2022,6,13,0
2,114,38.0,2,76.0,1,1,2022-06-13,0,2022,6,13,0
7,143,6.5,10,65.0,2,1,2022-06-14,1,2022,6,14,1
6,62,29.0,6,174.0,0,1,2022-06-14,1,2022,6,14,1
7,23,21.5,9,193.5,1,0,2022-06-14,1,2022,6,14,1
6,30,23.0,5,115.0,1,1,2022-06-14,0,2022,6,14,1
7,127,39.5,6,237.0,2,1,2022-06-14,0,2022,6,14,1
5,117,38.0,2,76.0,2,0,2022-06-14,0,2022,6,14,1
0,32,24.5,5,122.5,0,1,2022-06-14,0,2022,6,14,1
1,65,30.5,4,122.0,2,1,2022-06-14,1,2022,6,14,1
1,25,23.0,10,230.0,1,1,2022-06-14,1,2022,6,14,1
1,185,15.5,4,62.0,1,0,2022-06-15,0,2022,6,15,2
1,73,32.0,7,224.0,0,1,2022-06-15,0,2022,6,15,2
0,136,6.5,5,32.5,1,1,2022-06-15,0,2022,6,15,2
0,64,30.5,6,183.0,2,1,2022-06-15,0,2022,6,15,2
0,144,8.0,10,80.0,0,1,2022-06-15,0,2022,6,15,2
1,73,32.0,3,96.0,0,1,2022-06-15,0,2022,6,15,2
6,14,20.0,2,40.0,2,0,2022-06-15,0,2022,6,15,2
5,93,33.5,10,335.0,1,0,2022-06-15,0,2022,6,15,2
6,190,15.5,6,93.0,1,1,2022-06-15,0,2022,6,15,2
7,200,38.0,8,304.0,2,0,2022-06-15,0,2022,6,15,2
4,200,18.5,8,148.0,1,0,2022-06-15,0,2022,6,15,2
0,136,6.5,1,6.5,1,0,2022-06-16,0,2022,6,16,3
4,44,26.0,4,104.0,0,1,2022-06-16,1,2022,6,16,3
7,23,21.5,4,86.0,2,1,2022-06-16,1,2022,6,16,3
4,12,20.0,4,80.0,2,0,2022-06-16,0,2022,6,16,3
0,72,32.0,5,160.0,1,0,2022-06-16,0,2022,6,16,3
4,156,9.5,4,38.0,0,1,2022-06-16,0,2022,6,16,3
4,148,8.0,2,16.0,1,0,2022-06-16,1,2022,6,16,3
0,128,41.0,2,82.0,0,1,2022-06-16,0,2022,6,16,3
5,85,5.0,3,15.0,0,0,2022-06-16,0,2022,6,16,3
3,75,32.0,4,128.0,2,1,2022-06-16,0,2022,6,16,3
3,91,33.5,1,33.5,1,1,2022-06-16,0,2022,6,16,3
0,88,33.5,5,167.5,1,1,2022-06-16,0,2022,6,16,3
3,19,21.5,1,21.5,1,0,2022-06-16,1,2022,6,16,3
3,187,15.5,6,93.0,1,1,2022-06-17,0,2022,6,17,4
2,34,24.5,2,49.0,0,0,2022-06-17,1,2022,6,17,4
2,34,24.5,2,49.0,2,0,2022-06-17,0,2022,6,17,4
1,89,33.5,8,268.0,1,1,2022-06-17,0,2022,6,17,4
6,78,32.0,4,128.0,0,1,2022-06-17,0,2022,6,17,4
0,88,33.5,9,301.5,2,1,2022-06-17,0,2022,6,17,4
6,182,14.0,1,14.0,1,1,2022-06-17,0,2022,6,17,4
3,200,15.5,7,108.5,2,1,2022-06-17,0,2022,6,17,4
2,162,11.0,4,44.0,0,1,2022-06-17,0,2022,6,17,4
5,189,15.5,4,62.0,2,0,2022-06-18,1,2022,6,18,5
3,195,17.0,8,136.0,2,0,2022-06-18,0,2022,6,18,5
3,67,30.5,10,305.0,1,1,2022-06-18,0,2022,6,18,5
5,125,39.5,3,118.5,2,1,2022-06-18,1,2022,6,18,5
0,16,21.5,3,64.5,0,0,2022-06-18,0,2022,6,18,5
7,95,33.5,9,301.5,0,1,2022-06-18,1,2022,6,18,5
3,195,17.0,8,136.0,2,0,2022-06-18,0,2022,6,18,5
5,93,33.5,3,100.5,2,1,2022-06-19,1,2022,6,19,6
3,163,11.0,6,66.0,1,0,2022-06-19,0,2022,6,19,6
4,68,30.5,9,274.5,0,0,2022-06-19,0,2022,6,19,6
1,73,32.0,4,128.0,1,0,2022-06-19,0,2022,6,19,6
1,129,41.0,10,410.0,2,1,2022-06-19,1,2022,6,19,6
6,182,14.0,7,98.0,2,1,2022-06-20,0,2022,6,20,0
3,115,38.0,7,266.0,1,0,2022-06-20,0,2022,6,20,0
6,86,5.0,1,5.0,1,1,2022-06-20,0,2022,6,20,0
0,128,41.0,5,205.0,1,1,2022-06-20,0,2022,6,20,0
1,185,15.5,7,108.5,2,1,2022-06-20,0,2022,6,20,0
4,164,11.0,4,44.0,1,0,2022-06-20,1,2022,6,20,0
5,125,39.5,8,316.0,1,0,2022-06-20,0,2022,6,20,0
1,185,15.5,2,31.0,0,1,2022-06-20,1,2022,6,20,0
1,177,14.0,8,112.0,0,1,2022-06-20,1,2022,6,20,0
5,37,24.5,1,24.5,2,0,2022-06-20,0,2022,6,20,0
7,191,15.5,4,62.0,1,0,2022-06-21,0,2022,6,21,1
1,105,36.5,5,182.5,0,1,2022-06-21,1,2022,6,21,1
5,173,12.5,4,50.0,0,1,2022-06-21,0,2022,6,21,1
0,32,24.5,9,220.5,1,0,2022-06-21,0,2022,6,21,1
7,23,21.5,1,21.5,0,1,2022-06-21,0,2022,6,21,1
7,119,38.0,8,304.0,2,1,2022-06-21,0,2022,6,21,1
7,55,27.5,10,275.0,2,1,2022-06-21,0,2022,6,21,1
2,10,20.0,9,180.0,1,0,2022-06-21,1,2022,6,21,1
7,183,14.0,3,42.0,2,0,2022-06-21,1,2022,6,21,1
0,16,21.5,7,150.5,2,1,2022-06-21,0,2022,6,21,1
2,138,6.5,1,6.5,1,0,2022-06-21,0,2022,6,21,1
2,200,18.5,10,185.0,0,0,2022-06-21,0,2022,6,21,1
7,31,23.0,2,46.0,1,1,2022-06-21,0,2022,6,21,1
2,58,29.0,9,261.0,2,1,2022-06-21,1,2022,6,21,1
3,131,41.0,8,328.0,0,1,2022-06-22,0,2022,6,22,2
4,148,8.0,1,8.0,2,1,2022-06-22,0,2022,6,22,2
4,132,41.0,2,82.0,0,1,2022-06-22,1,2022,6,22,2
0,136,6.5,3,19.5,1,1,2022-06-22,0,2022,6,22,2
7,87,5.0,4,20.0,2,1,2022-06-22,0,2022,6,22,2
0,112,38.0,4,152.0,2,0,2022-06-22,1,2022,6,22,2
0,48,27.5,2,55.0,0,1,2022-06-22,0,2022,6,22,2
2,186,15.5,10,155.0,0,0,2022-06-22,0,2022,6,22,2
3,75,32.0,8,256.0,0,1,2022-06-22,0,2022,6,22,2
0,72,32.0,5,160.0,2,0,2022-06-22,1,2022,6,22,2
1,17,21.5,1,21.5,2,0,2022-06-22,0,2022,6,22,2
0,16,21.5,3,64.5,2,0,2022-06-23,0,2022,6,23,3
2,42,26.0,5,130.0,1,1,2022-06-23,0,2022,6,23,3
6,200,8.0,10,80.0,2,0,2022-06-23,0,2022,6,23,3
2,82,5.0,9,45.0,2,1,2022-06-23,0,2022,6,23,3
2,98,35.0,7,245.0,0,0,2022-06-23,1,2022,6,23,3
2,186,15.5,5,77.5,2,1,2022-06-23,0,2022,6,23,3
2,42,26.0,10,260.0,1,0,2022-06-23,0,2022,6,23,3
0,120,39.5,6,237.0,1,1,2022-06-23,0,2022,6,23,3
0,184,15.5,5,77.5,1,0,2022-06-23,0,2022,6,23,3
3,171,12.5,4,50.0,2,1,2022-06-23,0,2022,6,23,3
6,30,23.0,2,46.0,2,1,2022-06-24,0,2022,6,24,4
7,135,41.0,4,164.0,2,0,2022-06-24,1,2022,6,24,4
3,19,21.5,6,129.0,1,1,2022-06-24,0,2022,6,24,4
0,136,6.5,3,19.5,2,1,2022-06-24,0,2022,6,24,4
7,63,29.0,7,203.0,1,0,2022-06-24,1,2022,6,24,4
6,142,6.5,8,52.0,0,0,2022-06-24,0,2022,6,24,4
5,93,33.5,3,100.5,0,0,2022-06-24,0,2022,6,24,4
2,98,35.0,8,280.0,1,1,2022-06-24,0,2022,6,24,4
7,31,23.0,4,92.0,1,0,2022-06-24,0,2022,6,24,4
4,124,39.5,4,158.0,1,1,2022-06-24,0,2022,6,24,4
1,89,33.5,5,167.5,2,1,2022-06-24,0,2022,6,24,4
5,85,5.0,8,40.0,2,1,2022-06-24,0,2022,6,24,4
2,194,17.0,4,68.0,1,1,2022-06-24,0,2022,6,24,4
6,174,12.5,2,25.0,2,1,2022-06-24,1,2022,6,24,4
7,87,5.0,8,40.0,1,0,2022-06-25,1,2022,6,25,5
5,141,6.5,5,32.5,0,0,2022-06-25,0,2022,6,25,5
5,45,26.0,3,78.0,2,0,2022-06-25,0,2022,6,25,5
6,110,36.5,6,219.0,1,0,2022-06-25,0,2022,6,25,5
5,37,24.5,10,245.0,1,0,2022-06-25,1,2022,6,25,5
7,127,39.5,3,118.5,0,1,2022-06-25,1,2022,6,25,5
3,200,20.0,9,180.0,1,0,2022-06-25,0,2022,6,25,5
0,120,39.5,6,237.0,0,0,2022-06-25,0,2022,6,25,5
7,200,39.5,3,118.5,1,1,2022-06-25,0,2022,6,25,5
3,155,9.5,1,9.5,0,0,2022-06-25,0,2022,6,25,5
5,61,29.0,5,145.0,2,1,2022-06-25,0,2022,6,25,5
6,62,29.0,10,290.0,2,1,2022-06-26,1,2022,6,26,6
2,42,26.0,4,104.0,2,0,2022-06-26,1,2022,6,26,6
1,145,8.0,8,64.0,1,1,2022-06-26,0,2022,6,26,6
3,3,18.5,4,74.0,2,1,2022-06-26,0,2022,6,26,6
2,146,8.0,3,24.0,1,1,2022-06-26,0,2022,6,26,6
2,42,26.0,6,156.0,1,1,2022-06-26,0,2022,6,26,6
1,41,26.0,1,26.0,0,0,2022-06-26,0,2022,6,26,6
3,131,41.0,2,82.0,1,1,2022-06-26,0,2022,6,26,6
6,54,27.5,5,137.5,1,1,2022-06-26,0,2022,6,26,6
6,54,27.5,9,247.5,0,0,2022-06-26,1,2022,6,26,6
1,89,33.5,2,67.0,0,0,2022-06-26,0,2022,6,26,6
7,127,39.5,8,316.0,1,0,2022-06-26,0,2022,6,26,6
4,156,9.5,9,85.5,0,1,2022-06-27,0,2022,6,27,0
2,90,33.5,5,167.5,2,1,2022-06-27,0,2022,6,27,0
7,119,38.0,1,38.0,0,1,2022-06-27,0,2022,6,27,0
7,119,38.0,1,38.0,1,0,2022-06-27,1,2022,6,27,0
0,112,38.0,1,38.0,2,0,2022-06-27,1,2022,6,27,0
5,133,41.0,6,246.0,0,1,2022-06-27,0,2022,6,27,0
6,166,11.0,7,77.0,2,1,2022-06-27,0,2022,6,27,0
1,145,8.0,9,72.0,2,1,2022-06-27,0,2022,6,27,0
7,39,24.5,9,220.5,1,1,2022-06-27,1,2022,6,27,0
5,165,11.0,2,22.0,1,0,2022-06-27,1,2022,6,27,0
1,113,38.0,10,380.0,1,0,2022-06-27,0,2022,6,27,0
6,70,30.5,10,305.0,1,0,2022-06-28,0,2022,6,28,1
5,165,11.0,8,88.0,1,0,2022-06-28,1,2022,6,28,1
0,112,38.0,2,76.0,0,1,2022-06-28,0,2022,6,28,1
3,27,23.0,10,230.0,1,0,2022-06-28,0,2022,6,28,1
6,190,15.5,2,31.0,2,1,2022-06-28,0,2022,6,28,1
0,64,30.5,6,183.0,0,1,2022-06-28,0,2022,6,28,1
2,18,21.5,1,21.5,0,1,2022-06-28,0,2022,6,28,1
6,166,11.0,3,33.0,2,0,2022-06-28,0,2022,6,28,1
3,59,29.0,10,290.0,2,1,2022-06-28,0,2022,6,28,1
5,165,11.0,8,88.0,2,1,2022-06-28,0,2022,6,28,1
5,173,12.5,5,62.5,0,1,2022-06-28,0,2022,6,28,1
6,182,14.0,2,28.0,0,1,2022-06-29,0,2022,6,29,2
5,141,6.5,2,13.0,2,1,2022-06-29,1,2022,6,29,2
0,16,21.5,3,64.5,2,1,2022-06-29,1,2022,6,29,2
3,131,41.0,2,82.0,2,1,2022-06-29,1,2022,6,29,2
1,81,5.0,5,25.0,0,1,2022-06-29,1,2022,6,29,2
1,65,30.5,5,152.5,2,1,2022-06-29,0,2022,6,29,2
1,41,26.0,9,234.0,1,0,2022-06-29,1,2022,6,29,2
2,82,5.0,9,45.0,2,0,2022-06-29,0,2022,6,29,2
0,136,6.5,5,32.5,0,0,2022-06-29,0,2022,6,29,2
7,111,36.5,10,365.0,1,0,2022-06-29,0,2022,6,29,2
0,136,6.5,5,32.5,0,0,2022-06-29,1,2022,6,29,2
5,125,39.5,9,355.5,1,1,2022-06-29,1,2022,6,29,2
2,106,36.5,2,73.0,0,0,2022-06-29,0,2022,6,29,2
5,189,15.5,10,155.0,1,1,2022-06-30,1,2022,6,30,3
2,18,21.5,4,86.0,2,1,2022-06-30,0,2022,6,30,3
2,18,21.5,5,107.5,2,0,2022-06-30,0,2022,6,30,3
1,97,35.0,6,210.0,0,1,2022-06-30,0,2022,6,30,3
4,92,33.5,9,301.5,0,0,2022-06-30,0,2022,6,30,3
4,108,36.5,1,36.5,0,1,2022-06-30,1,2022,6,30,3
6,174,12.5,9,112.5,0,1,2022-06-30,0,2022,6,30,3
3,195,17.0,10,170.0,1,1,2022-06-30,0,2022,6,30,3
5,189,15.5,10,155.0,2,0,2022-06-30,0,2022,6,30,3
3,139,6.5,2,13.0,1,1,2022-07-01,1,2022,7,1,4
0,8,20.0,5,100.0,2,1,2022-07-01,0,2022,7,1,4
6,102,35.0,10,350.0,0,1,2022-07-01,1,2022,7,1,4
7,55,27.5,8,220.0,0,1,2022-07-01,0,2022,7,1,4
1,121,39.5,6,237.0,2,1,2022-07-01,0,2022,7,1,4
3,91,33.5,4,134.0,2,1,2022-07-01,1,2022,7,1,4
0,48,27.5,1,27.5,0,0,2022-07-01,0,2022,7,1,4
3,179,14.0,10,140.0,0,0,2022-07-01,1,2022,7,1,4
3,139,6.5,6,39.0,2,0,2022-07-01,0,2022,7,1,4
0,112,38.0,1,38.0,0,1,2022-07-02,0,2022,7,2,5
5,45,26.0,1,26.0,0,1,2022-07-02,1,2022,7,2,5
0,120,39.5,3,118.5,2,1,2022-07-02,1,2022,7,2,5
0,56,29.0,1,29.0,1,1,2022-07-02,0,2022,7,2,5
5,117,38.0,10,380.0,1,0,2022-07-02,0,2022,7,2,5
6,78,32.0,9,288.0,0,0,2022-07-02,1,2022,7,2,5
3,155,9.5,9,85.5,0,0,2022-07-02,0,2022,7,2,5
7,39,24.5,5,122.5,2,1,2022-07-02,0,2022,7,2,5
7,15,20.0,5,100.0,2,0,2022-07-02,0,2022,7,2,5
6,54,27.5,10,275.0,1,0,2022-07-02,0,2022,7,2,5
4,68,30.5,10,305.0,1,1,2022-07-02,0,2022,7,2,5
4,4,18.5,2,37.0,1,0,2022-07-02,0,2022,7,2,5
5,165,11.0,10,110.0,0,1,2022-07-02,0,2022,7,2,5
4,132,41.0,1,41.0,2,1,2022-07-02,0,2022,7,2,5
4,196,17.0,2,34.0,0,0,2022-07-02,1,2022,7,2,5
0,144,8.0,1,8.0,2,1,2022-07-02,0,2022,7,2,5
0,144,8.0,10,80.0,2,1,2022-07-03,1,2022,7,3,6
3,200,41.0,10,410.0,2,0,2022-07-03,1,2022,7,3,6
6,166,11.0,7,77.0,2,0,2022-07-03,0,2022,7,3,6
2,66,30.5,2,61.0,1,0,2022-07-03,1,2022,7,3,6
4,172,12.5,3,37.5,0,1,2022-07-03,0,2022,7,3,6
6,174,12.5,10,125.0,1,1,2022-07-03,0,2022,7,3,6
4,60,29.0,5,145.0,2,0,2022-07-03,0,2022,7,3,6
0,200,30.5,2,61.0,1,1,2022-07-03,1,2022,7,3,6
7,95,33.5,7,234.5,1,0,2022-07-03,0,2022,7,3,6
3,67,30.5,2,61.0,1,0,2022-07-04,0,2022,7,4,0
6,150,8.0,3,24.0,2,0,2022-07-04,1,2022,7,4,0
0,120,39.5,9,355.5,1,0,2022-07-04,1,2022,7,4,0
0,136,6.5,2,13.0,1,1,2022-07-04,0,2022,7,4,0
0,112,38.0,3,114.0,2,0,2022-07-04,0,2022,7,4,0
4,156,9.5,2,19.0,1,0,2022-07-04,0,2022,7,4,0
2,106,36.5,4,146.0,1,1,2022-07-04,1,2022,7,4,0
1,177,14.0,10,140.0,0,1,2022-07-04,0,2022,7,4,0
0,88,33.5,9,301.5,1,0,2022-07-04,0,2022,7,4,0
4,100,35.0,2,70.0,2,1,2022-07-04,0,2022,7,4,0
0,152,9.5,3,28.5,0,1,2022-07-04,0,2022,7,4,0
2,34,24.5,1,24.5,2,0,2022-07-04,0,2022,7,4,0
4,84,5.0,4,20.0,2,1,2022-07-05,0,2022,7,5,1
3,187,15.5,9,139.5,2,1,2022-07-05,1,2022,7,5,1
2,114,38.0,2,76.0,1,0,2022-07-05,0,2022,7,5,1
5,45,26.0,6,156.0,0,1,2022-07-05,0,2022,7,5,1
2,18,21.5,9,193.5,1,1,2022-07-05,0,2022,7,5,1
5,77,32.0,3,96.0,2,1,2022-07-05,0,2022,7,5,1
5,133,41.0,10,410.0,2,1,2022-07-05,1,2022,7,5,1
5,173,12.5,7,87.5,1,1,2022-07-05,1,2022,7,5,1
6,14,20.0,1,20.0,1,1,2022-07-05,1,2022,7,5,1
1,129,41.0,4,164.0,0,0,2022-07-05,0,2022,7,5,1
2,90,33.5,2,67.0,1,0,2022-07-06,0,2022,7,6,2
0,48,27.5,6,165.0,2,1,2022-07-06,1,2022,7,6,2
7,15,20.0,4,80.0,1,1,2022-07-06,1,2022,7,6,2
2,90,33.5,4,134.0,0,1,2022-07-06,1,2022,7,6,2
4,188,15.5,4,62.0,0,1,2022-07-06,0,2022,7,6,2
2,138,6.5,3,19.5,0,1,2022-07-06,1,2022,7,6,2
